ACCNUM	ENTREZID	GENENAME	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val	B	test
NM_005720	10095	actin related protein 2/3 complex subunit 1B	ARPC1B	ENSG00000130429	-0.297129423270883	14.2379859858488	-2.07551463263654	0.0461066633069887	0.154586835177589	-1.71484638396973	0
NM_005721	10096	actin related protein 3	ACTR3	ENSG00000115091	0.189288223644075	14.4151899315909	1.99685175172555	0.0544573673569351	0.172181193517524	-1.85263477965262	0
BC036253	10097	actin related protein 2	ACTR2	ENSG00000138071	-0.126713863456169	13.997829034024	-1.27208939304667	0.212561998380076	0.415881151372327	-2.91398421001338	0
NM_005724	10099	tetraspanin 3	TSPAN3	ENSG00000140391	0.21507952465981	13.297418723971	1.38193815718481	0.176618586053919	0.370452104581696	-2.77917079567343	0
AK026965	100996485	chromosome 5 open reading frame 66	C5orf66	ENSG00000224186	0.253881343013951	11.1642137873099	1.06923420506302	0.293010547421519	0.505020347267404	-3.13628278185902	0
NM_032906	100996939	PIGY upstream reading frame	PYURF	ENSG00000145337	-0.278164644424646	11.1414675012954	-2.10823896883102	0.0429794174250365	0.147301586825776	-1.65635122308888	0
NM_005726	10102	Ts translation elongation factor, mitochondrial	TSFM	ENSG00000123297	0.370762499563849	10.6597928729665	1.53144521106067	0.135544498154662	0.312554127106205	-2.58002742452316	0
AY358854	10105	peptidylprolyl isomerase F	PPIF	ENSG00000108179	1.11750328412745	14.3156467519556	6.27678771982154	5.0073751794156e-07	6.47198406048729e-05	8.5300910751178	1
NM_005730	10106	CTD small phosphatase 2	CTDSP2	ENSG00000175215	-0.977929948986164	11.6705894556419	-3.8047998154985	0.000608135881493776	0.00843600063708515	2.09139353081969	-1
NM_005731	10109	actin related protein 2/3 complex subunit 2	ARPC2	ENSG00000163466	-0.243648567692324	14.9066442043519	-2.50462814345554	0.0175788882618481	0.0808259635734075	-0.896805938430243	0
NM_005732	10111	RAD50 double strand break repair protein	RAD50	ENSG00000113522	-0.370991990253337	10.3439127441738	-1.38375779972866	0.1760657504491	0.369754597596264	-2.77685444962377	0
BC002765	10113	prolactin regulatory element binding	PREB	ENSG00000138073	-0.256420494447314	11.1417050701723	-1.99478174449664	0.0546939271176729	0.172725788649133	-1.85620601030057	0
NM_005734	10114	homeodomain interacting protein kinase 3	HIPK3	ENSG00000110422	0.282436874240389	13.0244307161035	3.11728215688867	0.00385577047660999	0.0296197288100223	0.434205709919531	1
NM_015322	10116	fem-1 homolog B	FEM1B	ENSG00000169018	0.322445902410784	14.1062763989216	3.05315199828676	0.00454913975683972	0.0331988307906759	0.287377453996722	1
BC026016	10121	actin related protein 1A	ACTR1A	ENSG00000138107	0.0117981767269395	12.707262511254	0.118887782832511	0.906111845999379	0.951620431449879	-3.67859650484997	0
NM_005737	10123	ADP ribosylation factor like GTPase 4C	ARL4C	ENSG00000188042	0.339412080376359	12.7141816481183	0.711884121403877	0.481724937724336	0.675713200016963	-3.4395329271904	0
BC003027	10124	ADP ribosylation factor like GTPase 4A	ARL4A	ENSG00000122644	1.1796668704457	10.678465644107	2.54610462116311	0.0159398178131764	0.0759545328585283	-0.812262957408295	0
NM_133259	10128	leucine rich pentatricopeptide repeat containing	LRPPRC	ENSG00000138095	-0.112008655023276	11.623529719274	-0.490039331886692	0.627468803561989	0.785507594232706	-3.56844488291153	0
BC001312	10130	protein disulfide isomerase family A member 6	PDIA6	ENSG00000143870	-0.21346664472455	13.3541903012986	-1.57088781818732	0.126103149206696	0.297699206671505	-2.52456405736003	0
NM_016292	10131	TNF receptor associated protein 1	TRAP1	ENSG00000126602	-0.738852763660205	12.9015499921245	-2.29783131437716	0.0282980357980607	0.110956333630918	-1.30443152215296	0
BC013876	10133	optineurin	OPTN	ENSG00000123240	0.91704295545631	12.2642421901274	2.76046745221885	0.00949816430597882	0.0534428351074818	-0.361590821071797	0
NM_005745	10134	B cell receptor associated protein 31	BCAP31	ENSG00000185825	-0.0861597935229295	13.9965241594713	-0.680257522402427	0.501262535593827	0.691986566048515	-3.46074210408398	0
BC072439	10135	nicotinamide phosphoribosyltransferase	NAMPT	ENSG00000105835	1.24069598397633	13.5283883236133	4.90962100351116	2.61931935661577e-05	0.000987983716871814	4.94604893110071	1
NM_005749	10140	transducer of ERBB2, 1	TOB1	ENSG00000141232	0.101042838710937	13.9368291494271	0.407092341217431	0.686666468997791	0.825031974382815	-3.60462311125436	0
BC015533	10142	A-kinase anchoring protein 9	AKAP9	ENSG00000127914	-0.412052452442042	11.2870954376954	-1.90019328299254	0.0665038311441241	0.197046214607965	-2.01633268584814	0
BC006997	10146	G3BP stress granule assembly factor 1	G3BP1	ENSG00000145907	0.532730039907992	12.3093224898109	2.5902153972305	0.0143519652553238	0.0709044111289508	-0.721377213727419	0
BC104038	10150	muscleblind like splicing regulator 2	MBNL2	ENSG00000139793	-0.978379809368883	10.7899895684375	-4.29918346905547	0.000151508508740866	0.00337389097076674	3.35068227107157	-1
NM_005760	10153	CCAAT enhancer binding protein zeta	CEBPZ	ENSG00000115816	-0.11593235803914	10.4600350761421	-0.60720578004603	0.548024296411538	0.726084879350186	-3.5061499571632	0
NM_005761	10154	plexin C1	PLXNC1	ENSG00000136040	0.151216306068205	11.3892084665973	0.472832583132214	0.639560797446288	0.793864151239486	-3.57649209257881	0
NM_005762	10155	tripartite motif containing 28	TRIM28	ENSG00000130726	-0.0974876313113242	10.7909403612906	-0.564392179372007	0.576445401895649	0.74773076281441	-3.53042436110246	0
BC084541	10159	ATPase H+ transporting accessory protein 2	ATP6AP2	ENSG00000182220	0.136725188332244	13.6613571236977	1.28157533981306	0.209254388240846	0.411581650109576	-2.90273559019655	0
NM_005766	10160	FERM, ARH/RhoGEF and pleckstrin domain protein 1	FARP1	ENSG00000152767	0.81138615705745	11.367501019658	2.73567123168387	0.0100942330793261	0.0554604589972142	-0.414851261136303	0
NM_005767	10161	lysophosphatidic acid receptor 6	LPAR6	ENSG00000139679	-0.824731903097549	12.7819873197065	-2.03746064132741	0.0499941794235799	0.163021331058725	-1.78200552706184	0
NM_005768	10162	lysophosphatidylcholine acyltransferase 3	LPCAT3	ENSG00000111684	-0.0731054062765448	13.4276895075581	-0.638476956615088	0.527733426660271	0.710844061911337	-3.4873261490973	0
NM_006990	10163	WASP family member 2	WASF2	ENSG00000158195	-0.0758185817988153	12.2483153925468	-0.698585858996234	0.489886782718886	0.682456657158336	-3.44856459420188	0
NM_014251	10165	solute carrier family 25 member 13	SLC25A13	ENSG00000004864	0.568870819889122	10.8247601975451	3.24995010000647	0.00272715921638595	0.0236844046167341	0.742714120288193	1
NM_001018108	10169	small EDRK-rich factor 2	SERF2	ENSG00000140264	-0.272601213826297	13.5192520231925	-2.01503581894449	0.052417444913499	0.168221458911908	-1.82114172100382	0
NM_052827	1017	cyclin dependent kinase 2	CDK2	ENSG00000123374	0.171936705755963	10.2073072920461	0.577943172032956	0.567371348520399	0.740850636203516	-3.52292888580235	0
NM_005776	10175	cornichon family AMPA receptor auxiliary protein 1	CNIH1	ENSG00000100528	0.279849370621925	12.360830468255	1.88324463393988	0.0688379715501631	0.201824515715194	-2.04438276288162	0
AF217981	101752399	STAG3L5P-PVRIG2P-PILRB readthrough	STAG3L5P-PVRIG2P-PILRB	ENSG00000272752	-0.640363499826616	11.1558627177389	-2.54349594276469	0.0160386113139169	0.0762629152702822	-0.817606664025526	0
NM_016090	10179	RNA binding motif protein 7	RBM7	ENSG00000076053	0.502245549366078	10.9291287876937	3.77269100886688	0.000664607190953699	0.0089437528349497	2.01118337839093	1
NM_005777	10180	RNA binding motif protein 6	RBM6	ENSG00000004534	0.10135796324122	12.1126155751148	0.586956813267275	0.561375553342849	0.736363283216545	-3.51784683714474	0
NM_005778	10181	RNA binding motif protein 5	RBM5	ENSG00000003756	-0.291674676381557	12.852836722474	-2.1485107522494	0.0393896908524933	0.138898311125861	-1.58343745903086	0
NM_005779	10184	LHFPL tetraspan subfamily member 2	LHFPL2	ENSG00000145685	0.496180700876289	14.2820981950429	3.10961183778283	0.00393307493338819	0.0299225666886893	0.416562825716387	1
NM_005782	10189	Aly/REF export factor	ALYREF	ENSG00000183684	0.14553511561574	11.7760719521037	1.08712235071428	0.285151376137231	0.497619540288976	-3.11810323944082	0
NM_000075	1019	cyclin dependent kinase 4	CDK4	ENSG00000135446	0.656026559821868	12.451879936354	4.05606140324762	0.000301538796622273	0.00530676665929736	2.72625387109828	1
BC024223	10190	thioredoxin domain containing 9	TXNDC9	ENSG00000115514	0.269652192764642	11.1023502347185	1.934266746015	0.0620173012429668	0.188246558020521	-1.95934612975182	0
NM_001013681	101929163	TSBP1 and BTNL2 antisense RNA 1	TSBP1-AS1	ENSG00000225914	-0.13254115170208	14.0806269665496	-0.675463295370579	0.504262165609222	0.693684630619347	-3.46387563594684	0
NM_005785	10193	ring finger protein 41	RNF41	ENSG00000181852	-0.329983717594693	10.9618956454454	-1.49010430259491	0.146045921885836	0.327505784750001	-2.63686292727698	0
NM_005786	10194	teashirt zinc finger homeobox 1	TSHZ1	ENSG00000179981	-0.302627101580711	10.7850052952806	-0.879363083993334	0.385798923735641	0.59300686217058	-3.31180156637836	0
NM_001006940	10195	ALG3 alpha-1,3- mannosyltransferase	ALG3	ENSG00000214160	-0.0525738723981579	11.878531572929	-0.221553504969296	0.826077548258749	0.909648098367955	-3.66150786627689	0
NM_005788	10196	protein arginine methyltransferase 3	PRMT3	ENSG00000185238	-0.210443091382501	10.2470146816418	-1.27872624921064	0.210243695750673	0.412983081705682	-2.9061219746233	0
NM_005789	10197	proteasome activator subunit 3	PSME3	ENSG00000131467	-0.0902165158099777	12.2351793703055	-0.783571051510567	0.439087110774933	0.639231992574013	-3.38801795999545	0
NM_005791	10199	M-phase phosphoprotein 10	MPHOSPH10	ENSG00000124383	0.084185652105468	11.7519622702476	0.611485405974595	0.545223683290792	0.724606410129437	-3.50362825056502	0
NM_001110	102	ADAM metallopeptidase domain 10	ADAM10	ENSG00000137845	0.0123711408721565	11.5758261776842	0.0980924879899844	0.922474323354352	0.960827273813391	-3.68080404179746	0
NM_004935	1020	cyclin dependent kinase 5	CDK5	ENSG00000164885	-0.348233931932088	11.915606435303	-1.19273732977184	0.241792940097837	0.45154311928282	-3.00512368222822	0
NM_005792	10200	M-phase phosphoprotein 6	MPHOSPH6	ENSG00000135698	0.0124638063407669	12.095970547851	0.0712235123607566	0.94366575783588	0.973386372424351	-3.68303010120058	0
NM_005793	10201	NME/NM23 nucleoside diphosphate kinase 6	NME6	ENSG00000172113	-0.38880560133846	11.1107034060977	-2.67707139769584	0.0116442226186796	0.0608873135995441	-0.539572972429171	0
NM_005795	10203	calcitonin receptor like receptor	CALCRL	ENSG00000064989	0.13649171270481	11.8361187284709	0.228698279166918	0.820567277379193	0.906434092944713	-3.65993601953347	0
NM_005796	10204	nuclear transport factor 2	NUTF2	ENSG00000102898	0.00121606298109178	13.089069008174	0.00911251991745167	0.992786269168023	0.996076968593262	-3.68547204074899	0
BC003579	10206	tripartite motif containing 13	TRIM13	ENSG00000204977	-0.0345786535263901	12.2627777507474	-0.277557836445995	0.78314765233529	0.883186921605633	-3.64785549194398	0
NM_005800	10208	ubiquitin specific peptidase like 1	USPL1	ENSG00000132952	-0.266711130921943	11.1488430519255	-1.61375370979627	0.116458101823482	0.283511110535141	-2.46293361045568	0
NM_005801	10209	eukaryotic translation initiation factor 1	EIF1	ENSG00000173812	0.32702516955068	13.6434791850973	2.88833199049038	0.00691299840102783	0.0434790363133497	-0.0825456286020581	1
BC052264	1021	cyclin dependent kinase 6	CDK6	ENSG00000105810	0.842874259711964	11.9375917271953	4.394088224259	0.000115575950724338	0.00274196796170743	3.59657230889846	1
NM_005802	10210	TOP1 binding arginine/serine rich protein	TOPORS	ENSG00000197579	0.449277935942932	10.6254244422086	2.6345746359975	0.0129036282917488	0.0656574159536198	-0.628990267173906	0
NM_005803	10211	flotillin 1	FLOT1	ENSG00000137312	-0.141284018883647	10.5926385425181	-0.465812675638276	0.644523236303481	0.796416491863729	-3.57969375736203	0
BC032128	10212	DExD-box helicase 39A	DDX39A	ENSG00000123136	0.666246817223247	12.2189280268668	3.98695273511544	0.000366112667907205	0.00608435755526974	2.55045414310024	1
NM_005805	10213	proteasome 26S subunit, non-ATPase 14	PSMD14	ENSG00000115233	0.269936174127299	12.7021839516187	2.20998153745635	0.034423499299929	0.127373587379291	-1.47020580417856	0
NM_001015891	102157402	adenylate kinase 6	AK6	ENSG00000085231	0.615598041216582	12.0381961154852	4.22059246413243	0.00018942748616568	0.00397442544411367	3.1479044542678	1
NM_001008392	10217	CTD small phosphatase like	CTDSPL	ENSG00000144677	-0.610625045773311	12.0737652737906	-1.66188333714357	0.106360876675448	0.267055694090861	-2.39207808879499	0
BC000834	1022	cyclin dependent kinase 7	CDK7	ENSG00000134058	0.0896912262775551	12.5885324503038	0.843133862143817	0.405448674404399	0.609876195799515	-3.34161281724709	0
NM_025195	10221	tribbles pseudokinase 1	TRIB1	ENSG00000173334	0.635630863308723	12.8419925359231	3.1905771301637	0.00318651191863571	0.0261863415198533	0.603877760765815	1
AK223054	10226	perilipin 3	PLIN3	ENSG00000105355	-0.245059397930266	11.9483247654673	-2.09961138297976	0.043785132909386	0.149364792282254	-1.67183917638631	0
BC009944	10228	syntaxin 6	STX6	ENSG00000135823	-0.547749225640569	11.171738116628	-3.74840848901288	0.00071067187470019	0.00928297853450793	1.95067614583974	-1
NM_016138	10229	coenzyme Q7, hydroxylase	COQ7	ENSG00000167186	-0.167870091470768	10.0686088110125	-0.851046987633323	0.401104107450599	0.606350237244382	-3.3352034610615	0
NM_005826	10236	heterogeneous nuclear ribonucleoprotein R	HNRNPR	ENSG00000125944	-0.202463452186327	12.6526350838411	-1.70283967616815	0.0983512327018337	0.255052211803828	-2.33042180153115	0
NM_005827	10237	solute carrier family 35 member B1	SLC35B1	ENSG00000121073	-0.123777023285689	14.1112678095185	-1.25155645733634	0.219856763659243	0.424598967699744	-2.93807519888033	0
NM_001003725	10238	DDB1 and CUL4 associated factor 7	DCAF7	ENSG00000136485	-0.432433550997921	14.4995098751025	-3.51446760101041	0.00134638155032965	0.0144798150708019	1.3750686236407	-1
BC010020	10239	adaptor related protein complex 3 subunit sigma 2	AP3S2	ENSG00000157823	-0.678986208324915	11.5753351903284	-4.16531586947013	0.000221544872745104	0.00433659555571612	3.00578824386002	-1
BC069634	1024	cyclin dependent kinase 8	CDK8	ENSG00000132964	-0.384904332700666	10.8461139202537	-2.06066401409606	0.0475908912565087	0.157743957166063	-1.7411664308492	0
NM_005831	10241	calcium binding and coiled-coil domain 2	CALCOCO2	ENSG00000136436	-0.170719233237657	10.9337027042655	-0.789028596930239	0.435936621987709	0.636554693350474	-3.38390154705173	0
NM_005833	10244	Rab9 effector protein with kelch motifs	RABEPK	ENSG00000136933	-0.667991581644154	12.1556521964373	-2.62020250785442	0.0133573548668398	0.0671769891954774	-0.659030329023003	0
BC010142	10245	translocase of inner mitochondrial membrane 17B	TIMM17B	ENSG00000126768	-0.105325989938111	10.8246267534439	-0.666751478773407	0.509738233894945	0.697425422499722	-3.46951467046524	0
BC001430	10248	POP7 homolog, ribonuclease P/MRP subunit	POP7	ENSG00000172336	-0.464218412451215	11.8026336536754	-3.11208621518157	0.00390797756916515	0.0298160924992896	0.422251878511737	-1
NM_001261	1025	cyclin dependent kinase 9	CDK9	ENSG00000136807	-0.31808051169968	12.7329587093771	-2.86843277241059	0.00726637597601822	0.0449644684820151	-0.126444965882073	-1
BC036187	10250	serine and arginine repetitive matrix 1	SRRM1	ENSG00000133226	0.209603251452497	11.3498244037443	1.56474612241387	0.127537030623257	0.2998732502438	-2.53327922691816	0
BC028740	10254	signal transducing adaptor molecule 2	STAM2	ENSG00000115145	-0.0532749262646579	12.5305501092276	-0.483560511906987	0.632009723298499	0.788027092324086	-3.57150812477571	0
AF541977	10257	ATP binding cassette subfamily C member 4	ABCC4	ENSG00000125257	-0.619039101422379	11.613177057136	-1.43393135518707	0.161348917832897	0.350203047634423	-2.71193286658664	0
NM_078467	1026	cyclin dependent kinase inhibitor 1A	CDKN1A	ENSG00000124762	-0.236623059778337	14.1807230244404	-1.30901096255516	0.199907912640512	0.399929515229642	-2.86978097082216	0
