ACCNUM	ENTREZID	GENENAME	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val	B	test
NM_133259	10128	leucine rich pentatricopeptide repeat containing	LRPPRC	ENSG00000138095	-0.436925137777681	11.623529719274	-1.91155319699699	0.0649778581220432	0.15794606176733	-2.16511142816952	0
BC001312	10130	protein disulfide isomerase family A member 6	PDIA6	ENSG00000143870	-0.640920169825357	13.3541903012986	-4.71649183650383	4.57770438080062e-05	0.000689892417793387	4.42584322550442	-1
NM_016292	10131	TNF receptor associated protein 1	TRAP1	ENSG00000126602	-0.546055310553081	12.9015499921245	-1.69823143890664	0.0992265001061512	0.214036113692107	-2.51170089357126	0
BC013876	10133	optineurin	OPTN	ENSG00000123240	1.88534373130298	12.2642421901274	5.67523034285462	2.84067843254704e-06	8.22082542936242e-05	7.03013788077912	1
BC065292	10134	B cell receptor associated protein 31	BCAP31	ENSG00000185825	0.126107185254275	13.1670970161596	0.999605687904911	0.325044603990197	0.485626613593333	-3.39483931980761	0
BC072439	10135	nicotinamide phosphoribosyltransferase	NAMPT	ENSG00000105835	1.4318927263597	13.5283883236133	5.66621532986645	2.91588709920822e-06	8.34851427892708e-05	7.00566020102958	1
BC031406	10140	transducer of ERBB2, 1	TOB1	ENSG00000141232	-0.33405702468324	14.0292212531173	-1.42164705787237	0.164859072738386	0.306059398414357	-2.90969586443558	0
BC015533	10142	A-kinase anchoring protein 9	AKAP9	ENSG00000127914	0.198014847172463	11.2870954376954	0.913151906510812	0.368031721634284	0.530363807480701	-3.4748168727214	0
BC006997	10146	G3BP stress granule assembly factor 1	G3BP1	ENSG00000145907	-0.104010755012126	12.3093224898109	-0.505716289542277	0.616542272792582	0.745647990548391	-3.75774150366541	0
BC104038	10150	muscleblind like splicing regulator 2	MBNL2	ENSG00000139793	-0.501209230474332	10.7899895684375	-2.20240689511289	0.0350036095057262	0.100583879401432	-1.64175965278113	0
NM_005760	10153	CCAAT enhancer binding protein zeta	CEBPZ	ENSG00000115816	-0.396329821682603	10.4600350761421	-2.07581181475702	0.0460773831167804	0.123110823265262	-1.87641349104809	0
NM_005761	10154	plexin C1	PLXNC1	ENSG00000136040	1.89120867133948	11.3892084665973	5.91354930273295	1.42515694563934e-06	4.89437531100896e-05	7.67599965760813	1
NM_005762	10155	tripartite motif containing 28	TRIM28	ENSG00000130726	-0.526933613037226	10.7909403612906	-3.05061479334456	0.00457886997138166	0.022746972244067	0.161872002306776	-1
BC084541	10159	ATPase H+ transporting accessory protein 2	ATP6AP2	ENSG00000182220	-0.0886994482316545	13.6613571236977	-0.831412462438755	0.411938011969118	0.573628914727918	-3.544121561408	0
BC071592	10160	FERM, ARH/RhoGEF and pleckstrin domain protein 1	FARP1	ENSG00000152767	-1.13611910301523	11.3191362648343	-3.60710602324223	0.0010469745036899	0.0074820508970452	1.51266216792689	-1
NM_005767	10161	lysophosphatidic acid receptor 6	LPAR6	ENSG00000139679	-1.46776952654712	12.7819873197065	-3.62605427248254	0.000994224877987246	0.0072320973248173	1.56036450027402	-1
BC065194	10162	lysophosphatidylcholine acyltransferase 3	LPCAT3	ENSG00000111684	0.123109838011169	13.1301346006489	0.943151834795941	0.352711414002508	0.51368859731298	-3.4478365909492	0
NM_006990	10163	WASP family member 2	WASF2	ENSG00000158195	-0.119844152125999	12.2483153925468	-1.10423365845554	0.277774381421259	0.436951872680394	-3.28902481767031	0
NM_014251	10165	solute carrier family 25 member 13	SLC25A13	ENSG00000004864	-0.0314129958834268	10.8247601975451	-0.179461954355022	0.858713193639033	0.91760801444735	-3.86856199779629	0
NM_001018108	10169	small EDRK-rich factor 2	SERF2	ENSG00000140264	-0.0653638721973682	13.5192520231925	-0.483161985575507	0.632289522978125	0.758069974513417	-3.76876243655719	0
NM_052827	1017	cyclin dependent kinase 2	CDK2	ENSG00000123374	1.12773332062251	10.2073072920461	3.79073083703787	0.000632279809287799	0.00513626937635606	1.97885187214028	1
NM_005776	10175	cornichon family AMPA receptor auxiliary protein 1	CNIH1	ENSG00000100528	0.609758078883647	12.360830468255	4.10336327541896	0.00026392089751289	0.0026212498608011	2.79012167719938	1
AF217981	101752399	STAG3L5P-PVRIG2P-PILRB readthrough	STAG3L5P-PVRIG2P-PILRB	ENSG00000272752	0.147457963188383	11.1558627177389	0.585696610127761	0.562211895445879	0.70465546563276	-3.71468376397442	0
NM_016090	10179	RNA binding motif protein 7	RBM7	ENSG00000076053	0.340962206718562	10.9291287876937	2.5611875571105	0.015379514965974	0.0549683595856	-0.924242325961385	0
BC046643	10180	RNA binding motif protein 6	RBM6	ENSG00000004534	-0.402466031986529	12.2435158108138	-2.22389234999422	0.0333804982503606	0.0972306573765385	-1.60092823624441	0
NM_005778	10181	RNA binding motif protein 5	RBM5	ENSG00000003756	-0.305407534938558	12.852836722474	-2.24966864032823	0.0315224522526363	0.0931111942033437	-1.55156640462546	0
NM_005779	10184	LHFPL tetraspan subfamily member 2	LHFPL2	ENSG00000145685	0.273203528622219	14.2820981950429	1.71219260488632	0.0965946320157305	0.209848360897465	-2.49004011249181	0
NM_005782	10189	Aly/REF export factor	ALYREF	ENSG00000183684	-0.742286423289652	11.7760719521037	-5.54475226116952	4.1472949233635e-06	0.000109432817534578	6.67561793218301	-1
NM_000075	1019	cyclin dependent kinase 4	CDK4	ENSG00000135446	0.494433707656246	12.451879936354	3.05696994742661	0.00450474698198782	0.0224780999633807	0.176673235029805	1
NM_005783	10190	thioredoxin domain containing 9	TXNDC9	ENSG00000115514	-0.0625179407365941	11.2841346921108	-0.601502608742708	0.551768029516826	0.696282407701526	-3.70544353109154	0
NM_001013681	101929163	TSBP1 and BTNL2 antisense RNA 1	TSBP1-AS1	ENSG00000225914	0.30915103148071	14.0806269665496	1.57551199615762	0.125032259781395	0.252699154777932	-2.69570662347558	0
BC032637	10193	ring finger protein 41	RNF41	ENSG00000181852	0.343576630588567	10.1873731734454	1.49745696876349	0.144131872813813	0.278195024887723	-2.80663342714619	0
NM_005786	10194	teashirt zinc finger homeobox 1	TSHZ1	ENSG00000179981	-0.344483722977225	10.7850052952806	-1.00098856791241	0.324385948870563	0.484908842120991	-3.39350483568912	0
NM_001006941	10195	ALG3 alpha-1,3- mannosyltransferase	ALG3	ENSG00000214160	-0.512494715580907	11.9955305789334	-1.94123659568535	0.06113258590877	0.151287940210646	-2.11430436513458	0
NM_005788	10196	protein arginine methyltransferase 3	PRMT3	ENSG00000185238	-0.294943422390356	10.2470146816418	-1.79217998445508	0.0826202994035035	0.188133861351576	-2.36314184185235	0
BC002684	10197	proteasome activator subunit 3	PSME3	ENSG00000131467	-0.331434467178978	12.6804751409993	-3.54572564266312	0.00123712104723486	0.00846690184621292	1.35881775118403	-1
NM_005791	10199	M-phase phosphoprotein 10	MPHOSPH10	ENSG00000124383	-0.459604632982735	11.7519622702476	-3.3383542035781	0.00215874453496045	0.0128605242304565	0.847347926071103	-1
NM_001110	102	ADAM metallopeptidase domain 10	ADAM10	ENSG00000137845	-0.0507907595614228	11.5758261776842	-0.40272696138271	0.689842778951451	0.801593011055736	-3.80402605067073	0
NM_004935	1020	cyclin dependent kinase 5	CDK5	ENSG00000164885	-0.505540234604876	11.915606435303	-1.7315277295621	0.093046524788612	0.204449040527973	-2.45980032588187	0
NM_005792	10200	M-phase phosphoprotein 6	MPHOSPH6	ENSG00000135698	-0.12292698058863	12.095970547851	-0.702457265625812	0.487502680078542	0.642475806074655	-3.6407770516304	0
NM_005793	10201	NME/NM23 nucleoside diphosphate kinase 6	NME6	ENSG00000172113	0.207672474799891	11.1107034060977	1.42990234827284	0.162493606255179	0.302886030172312	-2.89869948852484	0
NM_005795	10203	calcitonin receptor like receptor	CALCRL	ENSG00000064989	1.0188288255697	11.8361187284709	1.70709557786383	0.0975486325093222	0.211339631709451	-2.49796514121403	0
NM_005796	10204	nuclear transport factor 2	NUTF2	ENSG00000102898	-0.173858426788085	13.089069008174	-1.30280125417588	0.201994919821549	0.351527706501264	-3.06175669949794	0
BC003579	10206	tripartite motif containing 13	TRIM13	ENSG00000204977	0.235046113599102	12.2627777507474	1.88668106193946	0.0683590919888948	0.163856816713117	-2.20720898472399	0
NM_005800	10208	ubiquitin specific peptidase like 1	USPL1	ENSG00000132952	-0.0274963960569057	11.1488430519255	-0.166368801292531	0.868919655151841	0.923227884010627	-3.87081505432784	0
NM_005801	10209	eukaryotic translation initiation factor 1	EIF1	ENSG00000173812	0.0485181474168126	13.6434791850973	0.428519057098418	0.671160957163942	0.788138737278894	-3.7934074302493	0
BC052264	1021	cyclin dependent kinase 6	CDK6	ENSG00000105810	-0.335082388867569	11.9375917271953	-1.74685792348519	0.0903118039307684	0.200116650690158	-2.43562606491142	0
AB045733	10210	TOP1 binding arginine/serine rich protein	TOPORS	ENSG00000197579	-0.183641993773225	10.7860558613193	-1.19372553535565	0.241411512672189	0.397653801786329	-3.19082473440631	0
NM_005803	10211	flotillin 1	FLOT1	ENSG00000137312	0.994435643654549	10.5926385425181	3.27864914645638	0.00252851849995014	0.0144726966825791	0.70265750815257	1
BC032128	10212	DExD-box helicase 39A	DDX39A	ENSG00000123136	0.290820653919475	12.2189280268668	1.74032831617084	0.0914682145332475	0.202145356279205	-2.44594399149825	0
NM_005805	10213	proteasome 26S subunit, non-ATPase 14	PSMD14	ENSG00000115233	0.155881100301485	12.7021839516187	1.27620669892952	0.211121526015815	0.361445215112119	-3.09416277247607	0
NM_001015891	102157402	adenylate kinase 6	AK6	ENSG00000085231	0.218441252917513	12.0381961154852	1.49765178605391	0.144081433137023	0.278137648672217	-2.80636259855163	0
NM_001008392	10217	CTD small phosphatase like	CTDSPL	ENSG00000144677	-2.59304433954114	12.0737652737906	-7.05725585641584	5.47092504777825e-08	4.72913568386582e-06	10.7166229978188	-1
BC000834	1022	cyclin dependent kinase 7	CDK7	ENSG00000134058	0.181216004274955	12.5885324503038	1.7035038532509	0.0982256160676883	0.212395100250711	-2.50353795371507	0
NM_025195	10221	tribbles pseudokinase 1	TRIB1	ENSG00000173334	0.0466053290779715	12.8419925359231	0.23393750316952	0.816532497517076	0.890401037571812	-3.85736130131699	0
BC001590	10226	perilipin 3	PLIN3	ENSG00000105355	-0.227568663685242	11.9620418461682	-1.32534384576087	0.194497421959515	0.343239766338858	-3.03381994957596	0
BC009944	10228	syntaxin 6	STX6	ENSG00000135823	0.217974521168479	11.171738116628	1.49166353376571	0.145638328345665	0.280538154213971	-2.81467335816631	0
NM_016138	10229	coenzyme Q7, hydroxylase	COQ7	ENSG00000167186	-1.18269034688029	10.0686088110125	-5.99585696413798	1.12370106273921e-06	4.16824803051439e-05	7.8983918821113	-1
DQ351905	10236	heterogeneous nuclear ribonucleoprotein R	HNRNPR	ENSG00000125944	-0.104511735163454	12.7676431118951	-0.748562639346817	0.459619944123113	0.617857304002919	-3.60801798468505	0
NM_005827	10237	solute carrier family 35 member B1	SLC35B1	ENSG00000121073	-0.28927427345587	14.1112678095185	-2.92496196203833	0.00630439836561147	0.0288139759201603	-0.127354664268105	-1
NM_005828	10238	DDB1 and CUL4 associated factor 7	DCAF7	ENSG00000136485	-0.436035901693192	12.4292534712899	-2.3616006576673	0.0244873113747418	0.0772956316737264	-1.33256653844218	0
NM_005829	10239	adaptor related protein complex 3 subunit sigma 2	AP3S2	ENSG00000157823	-0.139947712929356	12.4402101014061	-1.0737021344649	0.291033423184263	0.45142040732734	-3.32091293492769	0
BC069634	1024	cyclin dependent kinase 8	CDK8	ENSG00000132964	-0.244768872213822	10.8461139202537	-1.31042018468042	0.199436594819337	0.348805931482986	-3.05236256567025	0
BC004130	10241	calcium binding and coiled-coil domain 2	CALCOCO2	ENSG00000136436	0.396777887835929	11.9787772222624	2.57352073715196	0.01493491409247	0.0537945349875769	-0.898298707373187	0
NM_005833	10244	Rab9 effector protein with kelch motifs	RABEPK	ENSG00000136933	-0.261888989179889	12.1556521964373	-1.02726172766972	0.312045216316168	0.473516009118941	-3.36782336081373	0
BC010142	10245	translocase of inner mitochondrial membrane 17B	TIMM17B	ENSG00000126768	0.00517840575758299	10.8246267534439	0.0327811748893696	0.974053909052394	0.987127297265917	-3.88405939608855	0
BC001430	10248	POP7 homolog, ribonuclease P/MRP subunit	POP7	ENSG00000172336	-0.359602089128973	11.8026336536754	-2.41074605080724	0.02187503861031	0.0711230068908579	-1.23408936035502	0
BC001968	1025	cyclin dependent kinase 9	CDK9	ENSG00000136807	0.103830228966119	12.713183134315	0.782691354515538	0.439596214787239	0.599583338970345	-3.58247647848273	0
NM_005839	10250	serine and arginine repetitive matrix 1	SRRM1	ENSG00000133226	-0.144132730525744	11.1023690349717	-1.00591820897353	0.322045410635008	0.482367626771544	-3.38873365715529	0
NM_005843	10254	signal transducing adaptor molecule 2	STAM2	ENSG00000115145	-0.201947309448865	11.4486609642217	-0.791484121254245	0.434523581336909	0.594779067297861	-3.57571876629408	0
AF541977	10257	ATP binding cassette subfamily C member 4	ABCC4	ENSG00000125257	-1.28481001558838	11.613177057136	-2.97611146465127	0.0055386067637805	0.0260587641748912	-0.0104177735608597	-1
NM_000389	1026	cyclin dependent kinase inhibitor 1A	CDKN1A	ENSG00000124762	0.237153369347308	14.0832290747887	1.17319202817685	0.249428519969701	0.407212907738985	-3.21397554405462	0
