ACCNUM	ENTREZID	GENENAME	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val	B	test
NM_001039703	100132406	NBPF member 10	NBPF10	ENSG00000271425	0.0444202876356474	11.9800753487255	0.172637348417493	0.864030186206404	0.937165889937611	-3.62266874326134	0
BC047782	100134934	TEN1 subunit of CST complex	TEN1	ENSG00000257949	0.163744325237133	11.0407015515709	1.12439669241461	0.269257727540672	0.518438882336699	-3.03435007022774	0
BC025290	100137047	jumonji domain containing 7	JMJD7	ENSG00000243789	0.0959075465580685	10.4741749656905	0.398491769527128	0.692929844426232	0.843083761421998	-3.56007590364239	0
BC051824	10014	histone deacetylase 5	HDAC5	ENSG00000108840	-0.981506734426025	10.9652307619408	-3.98043443320841	0.000372859813705282	0.00748394854773473	2.54108210506498	-1
BC020066	10015	programmed cell death 6 interacting protein	PDCD6IP	ENSG00000170248	0.421432397370179	13.0155039666952	3.0049833040919	0.00514605469211666	0.0434872387701338	0.202743584200683	1
AK128087	10016	programmed cell death 6	PDCD6	ENSG00000249915	-0.320534487456589	11.4825558822698	-2.19630597252776	0.0354771932552441	0.153574387824442	-1.46002041131993	0
NM_006538	10018	BCL2 like 11	BCL2L11	ENSG00000153094	-0.509238904793838	12.5220706856737	-1.89828896820561	0.0667626404583529	0.227766447173466	-1.98070770391126	0
BC015975	100188893	translocase of outer mitochondrial membrane 6	TOMM6	ENSG00000214736	-0.100769669827885	13.9824866492704	-0.785124764822402	0.438188802859156	0.670621850467995	-3.34014819152789	0
NM_005475	10019	SH2B adaptor protein 3	SH2B3	ENSG00000111252	-0.0568075379608128	13.8544614974503	-0.533727157880579	0.597240295922895	0.784250214517175	-3.49915871607527	0
BC020737	10026	phosphatidylinositol glycan anchor biosynthesis class K	PIGK	ENSG00000142892	-0.055064271732002	11.4145178240951	-0.253822459631017	0.801266102955104	0.905247013389554	-3.60584221313679	0
NM_001018024	100272147	C-X9-C motif containing 4	CMC4	ENSG00000182712	-0.109756563500731	12.3280991898324	-0.690463257185024	0.49491016726589	0.717285885164206	-3.40692734520432	0
NM_182905	100287171	WASH complex subunit 1	WASHC1	ENSG00000181404	-0.433709190476771	13.0192560916966	-3.4373204580356	0.00165739055495395	0.020552443602864	1.20587966653621	-1
BC062707	100287932	translocase of inner mitochondrial membrane 23	TIMM23	ENSG00000265354	0.013851236070165	12.541358683059	0.135188040711765	0.893314982307851	0.952320862371373	-3.62827561487452	0
BC093812	100288695	LIM zinc finger domain containing 4	LIMS4	ENSG00000256671	0.173538399903169	13.1212314601588	0.985738264758047	0.331699942097039	0.58003594957556	-3.17166632926816	0
BC063682	100288778	WAS protein family homolog 8, pseudogene	WASH8P	ENSG00000226210	-0.266773157810437	12.5355764802584	-1.76240625222683	0.0876076870574755	0.269506534205677	-2.19845308505011	0
AK001980	10038	poly(ADP-ribose) polymerase 2	PARP2	ENSG00000129484	-0.31737295791328	10.9476552209153	-2.12479041893788	0.0414703796047668	0.169620547466588	-1.59011922350234	0
BC104754	10042	HMG-box containing 4	HMGXB4	ENSG00000100281	-0.0394776030502459	11.6467590956501	-0.335109728042754	0.739742116016282	0.869607814724172	-3.58260765529994	0
BC046151	10043	target of myb1 membrane trafficking protein	TOM1	ENSG00000100284	0.736622690136755	12.5439300944361	4.42099408050694	0.000107018240482112	0.00323657867836442	3.66432034193179	1
NM_005493	10048	RAN binding protein 9	RANBP9	ENSG00000010017	-0.282316108206921	12.6274185896441	-1.74882196112571	0.0899663876287166	0.273814291268905	-2.21950523252809	0
BC000177	10049	DnaJ heat shock protein family (Hsp40) member B6	DNAJB6	ENSG00000105993	0.135610696492728	12.4136271452245	0.609833160098914	0.546304040425083	0.752695531995487	-3.45725182171309	0
BC000924	100506084	ADP ribosylation factor like GTPase 17B	ARL17B	ENSG00000228696	0.113161958571208	10.741944303431	0.453520867138392	0.653252420314688	0.817756621602312	-3.53739100112342	0
BC029439	100506144	transmembrane protein 35B	TMEM35B	ENSG00000243749	-0.0644204256769871	13.1319359319418	-0.33818077009858	0.737448738924687	0.868560798726489	-3.58160494423832	0
NM_000247	100507436	MHC class I polypeptide-related sequence A	MICA	ENSG00000204520	0.278414364262158	11.176400643145	1.53142342527188	0.135549866982175	0.349128883499958	-2.5379472361931	0
NM_001002799	10051	structural maintenance of chromosomes 4	SMC4	ENSG00000113810	-0.278429241571569	10.6226349732163	-0.974975508381976	0.336928456451472	0.584768412841578	-3.18162023746792	0
BC052310	100526836	BLOC1S5-TXNDC5 readthrough (NMD candidate)	BLOC1S5-TXNDC5	ENSG00000259040	-0.077282838468669	11.2632104492567	-0.392967962473348	0.696964226654368	0.844787793471626	-3.56219296476304	0
BC040148	100529209	RNASEK-C17orf49 readthrough	RNASEK-C17orf49	ENSG00000161939	-0.133229477518485	12.6291424388385	-0.522801648079797	0.604734709733557	0.789083018670885	-3.50472588665681	0
BC012379	100533106	ZHX1-C8orf76 readthrough	ZHX1-C8orf76	ENSG00000259305	0.246149593395032	10.1951331465279	1.43657917328499	0.160600121837675	0.384465564913338	-2.66559454632133	0
AY336750	100533184	ARHGAP19-SLIT1 readthrough (NMD candidate)	ARHGAP19-SLIT1	ENSG00000269891	-0.737120366234628	11.1686195308637	-3.96674976638324	0.000387423126009133	0.00769962900601283	2.50666289616115	-1
BC051725	100533483	DNAAF4-CCPG1 readthrough (NMD candidate)	DNAAF4-CCPG1	ENSG00000261771	0.224911532442635	10.974995338279	1.62800157374543	0.113389863193338	0.314391716489808	-2.40083661953546	0
NM_005499	10054	ubiquitin like modifier activating enzyme 2	UBA2	ENSG00000126261	0.436874648648187	11.4779974293254	3.82909478446681	0.000568541108223066	0.0100584584996302	2.16239627211951	1
NM_005500	10055	SUMO1 activating enzyme subunit 1	SAE1	ENSG00000142230	-0.256144179820286	11.9115723808077	-1.68405503597402	0.101960012333465	0.294560896216386	-2.31804238686766	0
BC017783	10056	phenylalanyl-tRNA synthetase subunit beta	FARSB	ENSG00000116120	-0.186688358134026	11.7508529403618	-0.881557623449714	0.384628545023323	0.627706418415218	-3.26368467947472	0
AY196484	10057	ATP binding cassette subfamily C member 5	ABCC5	ENSG00000114770	-0.438356919174502	12.4826601051779	-2.02353583277283	0.0514870656378303	0.194706356150879	-1.76885337961413	0
AB209070	10059	dynamin 1 like	DNM1L	ENSG00000087470	-0.117608284939392	12.6287505265089	-0.963747166750502	0.342442023594352	0.590306214322537	-3.19189537824799	0
AF091073	10061	ATP binding cassette subfamily F member 2	ABCF2	ENSG00000033050	-0.17802115859995	11.6245632247213	-0.944726982757184	0.351918862074913	0.599219066783625	-3.20904540827539	0
BC008819	10062	nuclear receptor subfamily 1 group H member 3	NR1H3	ENSG00000025434	1.81028351579712	12.7864837555533	6.6224695829457	1.86602545590805e-07	4.39596312665497e-05	9.35601021380227	1
BC105280	10063	cytochrome c oxidase copper chaperone COX17	COX17	ENSG00000138495	0.790010345140175	11.8759316081169	3.86374253762054	0.000516389883598213	0.0094085255861015	2.24869913392568	1
NM_005697	10066	secretory carrier membrane protein 2	SCAMP2	ENSG00000140497	-0.282153769587195	14.0093212475919	-2.42666532393451	0.021084943679699	0.11120668595707	-1.02046790190142	0
BC010505	10067	secretory carrier membrane protein 3	SCAMP3	ENSG00000116521	0.270035766511469	12.7676022882623	2.10918419800209	0.0428919467871858	0.172906953304813	-1.61808992132522	0
NM_001039660	10068	interleukin 18 binding protein	IL18BP	ENSG00000137496	0.579245706524656	14.3550926856256	3.41699562012604	0.00175021394769735	0.0214366528549432	1.15735884942533	1
NM_016940	10069	RWD domain containing 2B	RWDD2B	ENSG00000156253	0.229715604873091	11.5723606769576	0.769049623478225	0.447536378060112	0.679376961740566	-3.352070031881	0
NM_005700	10072	dipeptidyl peptidase 3	DPP3	ENSG00000254986	-0.0293548605659968	11.2412386069124	-0.128712607194514	0.898395374245092	0.955007369012278	-3.62910695175624	0
NM_005701	10073	snurportin 1	SNUPN	ENSG00000169371	-0.0317235470746571	12.2800543060712	-0.280219964336002	0.781122968188679	0.893815016347472	-3.59899635241038	0
NM_031407	10075	HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1	HUWE1	ENSG00000086758	0.151213090597723	12.9286230467249	1.20858897937429	0.235727973405478	0.480399943373616	-2.94288643537556	0
BC012358	10084	polyglutamine binding protein 1	PQBP1	ENSG00000102103	-0.218456682587354	11.1806074746023	-1.91964754588814	0.0639090921307397	0.221463558485567	-1.94532151574628	0
AK090466	100861548	PINK1 antisense RNA	PINK1-AS	ENSG00000117242	-0.135259127922849	11.169327669472	-0.821605303617886	0.41741687036037	0.654339684239908	-3.31221623379784	0
NM_031361	10087	ceramide transporter 1	CERT1	ENSG00000113163	0.710015460404584	11.6565073698211	4.6214420520214	6.02024924499918e-05	0.00225823204366219	4.18269999975572	1
BC071857	10092	actin related protein 2/3 complex subunit 5	ARPC5	ENSG00000162704	-0.333431891266191	13.2725878397338	-2.98831756641602	0.00536931340963675	0.0446158047429469	0.165418810958187	-1
NM_001024959	10093	actin related protein 2/3 complex subunit 4	ARPC4	ENSG00000241553	-0.13062399028407	13.3882890085426	-1.39645368997863	0.172246086610276	0.400575069449738	-2.71746104471014	0
NM_005720	10095	actin related protein 2/3 complex subunit 1B	ARPC1B	ENSG00000130429	-0.352862667520215	14.2379859858488	-2.46482365053995	0.019296022404278	0.104394435473266	-0.944792086614862	0
NM_005721	10096	actin related protein 3	ACTR3	ENSG00000115091	0.0489863571169167	14.4151899315909	0.51677009343962	0.608890938702399	0.790963289629081	-3.50775086715621	0
NM_001005386	10097	actin related protein 2	ACTR2	ENSG00000138071	-0.251997806198633	12.5433714448974	-1.20581287074384	0.23678191379307	0.481451777470221	-2.94599812434783	0
NM_005724	10099	tetraspanin 3	TSPAN3	ENSG00000140391	0.649902005417239	13.297418723971	4.17577815060531	0.000215080795177664	0.0052895694462375	3.03579595649332	1
AK026965	100996485	chromosome 5 open reading frame 66	C5orf66	ENSG00000224186	-0.0587433731422813	11.1642137873099	-0.247400707507113	0.806187942308597	0.908066569126358	-3.60740571598834	0
NM_032906	100996939	PIGY upstream reading frame	PYURF	ENSG00000145337	-0.0603335645033223	11.1414675012954	-0.45727440335733	0.650581446266349	0.816378235028325	-3.53573828132133	0
NM_005726	10102	Ts translation elongation factor, mitochondrial	TSFM	ENSG00000123297	0.979951319160145	10.6597928729665	4.04771722211877	0.000308699475605983	0.00665363813553312	2.71078362050284	1
AY358854	10105	peptidylprolyl isomerase F	PPIF	ENSG00000108179	0.810500185366303	14.3156467519556	4.55241401316553	7.34220235609747e-05	0.00254131655405574	4.00380922222045	1
NM_005730	10106	CTD small phosphatase 2	CTDSP2	ENSG00000175215	-0.305873821997301	11.6705894556419	-1.1900531962516	0.242831203431792	0.488280533046138	-2.96353964672294	0
U50523	10109	actin related protein 2/3 complex subunit 2	ARPC2	ENSG00000163466	-0.125768713310935	14.44639922001	-1.25067910190719	0.220172606637349	0.461993795880276	-2.89491577326966	0
NM_005732	10111	RAD50 double strand break repair protein	RAD50	ENSG00000113522	0.0713673458584392	10.3439127441738	0.266192058243931	0.791809062607591	0.899375071281909	-3.60271817994921	0
BC002765	10113	prolactin regulatory element binding	PREB	ENSG00000138073	-0.178606538677714	11.1417050701723	-1.3894406668623	0.174347907845606	0.403089481155439	-2.72639392682616	0
AF305239	10114	homeodomain interacting protein kinase 3	HIPK3	ENSG00000110422	0.219391974023708	11.1340735662502	1.15702018425589	0.255878521893135	0.502928265178383	-2.99962493831773	0
NM_015322	10116	fem-1 homolog B	FEM1B	ENSG00000169018	-0.0571675647092746	14.1062763989216	-0.541304023789237	0.59206902138283	0.781126234931091	-3.49523153080126	0
BC026016	10121	actin related protein 1A	ACTR1A	ENSG00000138107	-0.086865486726678	12.707262511254	-0.875325515172258	0.387958162316173	0.629927715064276	-3.26888100891193	0
NM_005737	10123	ADP ribosylation factor like GTPase 4C	ARL4C	ENSG00000188042	-0.598511838012538	12.7141816481183	-1.255320887462	0.218505455803231	0.459888785649067	-2.88953478839479	0
BC003027	10124	ADP ribosylation factor like GTPase 4A	ARL4A	ENSG00000122644	1.06764308616986	10.678465644107	2.30432087528479	0.0278871037728988	0.13281563739533	-1.25770454110261	0
NM_133259	10128	leucine rich pentatricopeptide repeat containing	LRPPRC	ENSG00000138095	-0.18567096765622	11.623529719274	-0.812312913873507	0.422649457182649	0.65915643566186	-3.31944639093049	0
BC001312	10130	protein disulfide isomerase family A member 6	PDIA6	ENSG00000143870	-0.329332587321131	13.3541903012986	-2.42353811398704	0.0212380656325284	0.111749508351721	-1.02663499369529	0
NM_016292	10131	TNF receptor associated protein 1	TRAP1	ENSG00000126602	-0.342235169264754	12.9015499921245	-1.06435101483816	0.295182212419784	0.545439211280151	-3.09587022352977	0
BC013876	10133	optineurin	OPTN	ENSG00000123240	1.58973059089326	12.2642421901274	4.78538058424304	3.75200779994747e-05	0.00158317551304316	4.60879984295286	1
BC065292	10134	B cell receptor associated protein 31	BCAP31	ENSG00000185825	0.137778457076669	13.1670970161596	1.09211960513512	0.282982754381294	0.533022235544733	-3.06780715981702	0
BC072439	10135	nicotinamide phosphoribosyltransferase	NAMPT	ENSG00000105835	1.04024864315473	13.5283883236133	4.1164206649063	0.00025437437908252	0.00587906912619636	2.88483795183543	1
BC031406	10140	transducer of ERBB2, 1	TOB1	ENSG00000141232	-0.302494959472609	14.0292212531173	-1.28732832235224	0.20726751886355	0.446484619938588	-2.85194299981516	0
NM_147166	10142	A-kinase anchoring protein 9	AKAP9	ENSG00000127914	0.326906049920492	10.7757719924198	1.44618783377441	0.157905904430647	0.380333719227753	-2.65298422290315	0
BX647869	10146	G3BP stress granule assembly factor 1	G3BP1	ENSG00000145907	0.333055464183603	12.7550256242936	1.89406478385474	0.0673398381256065	0.228979322955342	-1.98766946875068	0
BC104038	10150	muscleblind like splicing regulator 2	MBNL2	ENSG00000139793	-0.63806421347728	10.7899895684375	-2.80377323050739	0.00853530174462844	0.0607242670335997	-0.240255754566337	0
NM_005760	10153	CCAAT enhancer binding protein zeta	CEBPZ	ENSG00000115816	-0.0891413698055477	10.4600350761421	-0.466885655589573	0.643763653817456	0.812052722786289	-3.53144512305992	0
NM_005761	10154	plexin C1	PLXNC1	ENSG00000136040	2.07184390337908	11.3892084665973	6.47837081960991	2.81274422280249e-07	5.73597360208148e-05	8.9923263682222	1
NM_005762	10155	tripartite motif containing 28	TRIM28	ENSG00000130726	-0.457551235754904	10.7909403612906	-2.64893438940359	0.0124645894802568	0.0780300734456358	-0.569035255905245	0
BC084541	10159	ATPase H+ transporting accessory protein 2	ATP6AP2	ENSG00000182220	0.118456134270424	13.6613571236977	1.11033279516616	0.275178124109102	0.524456284002107	-3.04903847054955	0
BC071592	10160	FERM, ARH/RhoGEF and pleckstrin domain protein 1	FARP1	ENSG00000152767	-0.364155745295589	11.3191362648343	-1.15617137214563	0.256220387494576	0.503221787812953	-3.00053995526826	0
NM_005767	10161	lysophosphatidic acid receptor 6	LPAR6	ENSG00000139679	-1.10954013045896	12.7819873197065	-2.74106571758995	0.00996166135361712	0.0675240730218933	-0.374742585543701	0
BC065194	10162	lysophosphatidylcholine acyltransferase 3	LPCAT3	ENSG00000111684	0.190914083747046	13.1301346006489	1.46260421817853	0.153385959391959	0.373857658450405	-2.63127061060604	0
NM_006990	10163	WASP family member 2	WASF2	ENSG00000158195	-0.29291602539964	12.2483153925468	-2.69890293860347	0.0110425690024992	0.0722610217181087	-0.464154933466794	0
NM_014251	10165	solute carrier family 25 member 13	SLC25A13	ENSG00000004864	0.339312575883516	10.8247601975451	1.93848744103454	0.0614802328139118	0.216170873586072	-1.91385227000289	0
NM_001018108	10169	small EDRK-rich factor 2	SERF2	ENSG00000140264	-0.273726072889323	13.5192520231925	-2.02335064363455	0.0515071804720353	0.194708147723318	-1.76917426404572	0
NM_052827	1017	cyclin dependent kinase 2	CDK2	ENSG00000123374	0.578565427437599	10.2073072920461	1.94477343794458	0.0606878406539174	0.214338854366334	-1.90329938771752	0
NM_005776	10175	cornichon family AMPA receptor auxiliary protein 1	CNIH1	ENSG00000100528	0.534625136827684	12.360830468255	3.59775659978285	0.00107399118997113	0.0155223686168228	1.59294256889251	1
AF217981	101752399	STAG3L5P-PVRIG2P-PILRB readthrough	STAG3L5P-PVRIG2P-PILRB	ENSG00000272752	-0.246897807155163	11.1558627177389	-0.980667341200251	0.334156500220347	0.582885617687557	-3.17636892961873	0
NM_016090	10179	RNA binding motif protein 7	RBM7	ENSG00000076053	0.334094695836869	10.9291287876937	2.50960124322607	0.0173745011917994	0.0971043331709241	-0.855001739589318	0
BC046643	10180	RNA binding motif protein 6	RBM6	ENSG00000004534	0.118348655561277	12.2435158108138	0.653954989532221	0.517840621831701	0.731492096565967	-3.43046527291114	0
NM_005778	10181	RNA binding motif protein 5	RBM5	ENSG00000003756	-0.434238347520221	12.852836722474	-3.19865190307346	0.00311995916037192	0.0315830359027854	0.644193277442487	-1
NM_005779	10184	LHFPL tetraspan subfamily member 2	LHFPL2	ENSG00000145685	0.409743353169821	14.2820981950429	2.56790072491631	0.0151360197133788	0.0891296570775824	-0.736536541621309	0
NM_005782	10189	Aly/REF export factor	ALYREF	ENSG00000183684	-0.561018066939013	11.7760719521037	-4.1907087313157	0.000206175859247353	0.00512690636661751	3.07384743223805	-1
NM_000075	1019	cyclin dependent kinase 4	CDK4	ENSG00000135446	0.680292611575531	12.451879936354	4.20609282263706	0.000197379661423193	0.00495404503474884	3.11308711590567	1
NM_005783	10190	thioredoxin domain containing 9	TXNDC9	ENSG00000115514	0.243143741242109	11.2841346921108	2.33935399876318	0.0257604106710165	0.126429383951173	-1.19062996003075	0
NM_001013681	101929163	TSBP1 and BTNL2 antisense RNA 1	TSBP1-AS1	ENSG00000225914	0.178352400678833	14.0806269665496	0.90892902885412	0.370222625058174	0.615266016000144	-3.24044849879608	0
NM_005785	10193	ring finger protein 41	RNF41	ENSG00000181852	0.112771776687602	10.9618956454454	0.509242428318438	0.614096714054785	0.794100523171877	-3.51147780273737	0
NM_005786	10194	teashirt zinc finger homeobox 1	TSHZ1	ENSG00000179981	-0.520112823359291	10.7850052952806	-1.51132537034766	0.140576518719125	0.356224849258815	-2.56558262438598	0
NM_001006941	10195	ALG3 alpha-1,3- mannosyltransferase	ALG3	ENSG00000214160	0.0567731533472617	11.9955305789334	0.215046359659024	0.831103889548131	0.920797279608276	-3.61467580173096	0
NM_005788	10196	protein arginine methyltransferase 3	PRMT3	ENSG00000185238	-0.126401221198678	10.2470146816418	-0.768058283202311	0.448116698932857	0.679883954855479	-3.35279748262015	0
NM_005789	10197	proteasome activator subunit 3	PSME3	ENSG00000131467	-0.0780541245030708	12.2351793703055	-0.677935208010368	0.502714312872789	0.722513945548091	-3.41514430978844	0
NM_005791	10199	M-phase phosphoprotein 10	MPHOSPH10	ENSG00000124383	-0.0716713659778048	11.7519622702476	-0.520587454341821	0.606258919590963	0.789726156606147	-3.50584036707367	0
NM_001110	102	ADAM metallopeptidase domain 10	ADAM10	ENSG00000137845	0.0866821466224046	11.5758261776842	0.68731473631842	0.496865085609831	0.718605314949534	-3.40900613301096	0
NM_004935	1020	cyclin dependent kinase 5	CDK5	ENSG00000164885	-0.273609836213101	11.915606435303	-0.937142063191501	0.355746152190188	0.603060736050845	-3.21579471728053	0
NM_005792	10200	M-phase phosphoprotein 6	MPHOSPH6	ENSG00000135698	-0.0589731688973743	12.095970547851	-0.336997872806861	0.738331808286809	0.869067279249235	-3.5819922412736	0
NM_005793	10201	NME/NM23 nucleoside diphosphate kinase 6	NME6	ENSG00000172113	0.140270857388179	11.1107034060977	0.965817104875703	0.341421080687673	0.58914270723203	-3.19000956912198	0
NM_005795	10203	calcitonin receptor like receptor	CALCRL	ENSG00000064989	0.569040400259098	11.8361187284709	0.953453933112847	0.347549232119877	0.594508418968881	-3.2012164769011	0
NM_005796	10204	nuclear transport factor 2	NUTF2	ENSG00000102898	-0.0108126608253603	13.089069008174	-0.0810242468225486	0.935930287733062	0.971677331909593	-3.63397370442731	0
BC003579	10206	tripartite motif containing 13	TRIM13	ENSG00000204977	0.164790315434619	12.2627777507474	1.32274796022287	0.195349743922481	0.430661034541302	-2.80935777847068	0
NM_005800	10208	ubiquitin specific peptidase like 1	USPL1	ENSG00000132952	0.145655691747439	11.1488430519255	0.88129959967499	0.384766034598134	0.627706418415218	-3.26390051440137	0
NM_005801	10209	eukaryotic translation initiation factor 1	EIF1	ENSG00000173812	0.0895884693636777	13.6434791850973	0.791257879011897	0.434653657257405	0.668331095417236	-3.3355372872921	0
BC052264	1021	cyclin dependent kinase 6	CDK6	ENSG00000105810	-0.130383782530235	11.9375917271953	-0.679719230773797	0.501598837255099	0.72199035573811	-3.41398310266951	0
AB045733	10210	TOP1 binding arginine/serine rich protein	TOPORS	ENSG00000197579	0.0249080789848541	10.7860558613193	0.161909644466139	0.872401010599772	0.941461124353752	-3.62441407946785	0
NM_005803	10211	flotillin 1	FLOT1	ENSG00000137312	0.439310789221643	10.5926385425181	1.44840538782113	0.157289235593682	0.379052378957638	-2.65006354289449	0
NM_138998	10212	DExD-box helicase 39A	DDX39A	ENSG00000123136	0.589529623884273	11.8785774850798	3.33354560950629	0.00218649231549144	0.0246724527835454	0.959439111827424	1
NM_005805	10213	proteasome 26S subunit, non-ATPase 14	PSMD14	ENSG00000115233	0.279326855808577	12.7021839516187	2.28686353819911	0.0290049732732506	0.136038694066786	-1.29086582592848	0
NM_001015891	102157402	adenylate kinase 6	AK6	ENSG00000085231	0.433997476504352	12.0381961154852	2.97552356594051	0.00554688667262792	0.0455278693398824	0.136839993835123	1
NM_001008392	10217	CTD small phosphatase like	CTDSPL	ENSG00000144677	-1.09847959899014	12.0737652737906	-2.98963325266483	0.00535136036215244	0.0445493285449368	0.168361442082762	-1
BC000834	1022	cyclin dependent kinase 7	CDK7	ENSG00000134058	0.164436227361676	12.5885324503038	1.54576715255039	0.132052116144678	0.344042649513144	-2.51803352708654	0
NM_025195	10221	tribbles pseudokinase 1	TRIB1	ENSG00000173334	0.187943680204983	12.8419925359231	0.943391585328937	0.352590704767779	0.599542609044161	-3.210237408085	0
BC001590	10226	perilipin 3	PLIN3	ENSG00000105355	-0.245608705162924	11.9620418461682	-1.43040777487365	0.162349657433556	0.387216909417013	-2.67365522116565	0
BC009944	10228	syntaxin 6	STX6	ENSG00000135823	0.0628600487147875	11.171738116628	0.430169736792816	0.669972391696796	0.827102075545148	-3.54737072181093	0
NM_016138	10229	coenzyme Q7, hydroxylase	COQ7	ENSG00000167186	-0.38454790915732	10.0686088110125	-1.94953333748567	0.0600937351025409	0.213362949486229	-1.89529091058022	0
NM_005826	10236	heterogeneous nuclear ribonucleoprotein R	HNRNPR	ENSG00000125944	-0.109586389374403	12.6526350838411	-0.921687592400678	0.36362913955639	0.609209243413999	-3.22938770139386	0
NM_005827	10237	solute carrier family 35 member B1	SLC35B1	ENSG00000121073	-0.0797909601512679	14.1112678095185	-0.806796679735083	0.425774632756694	0.661548034258855	-3.32370119354937	0
NM_001003725	10238	DDB1 and CUL4 associated factor 7	DCAF7	ENSG00000136485	-0.113729005362579	14.4995098751025	-0.924296701122169	0.362290314180319	0.607952304275597	-3.22710783547884	0
BC010020	10239	adaptor related protein complex 3 subunit sigma 2	AP3S2	ENSG00000157823	-0.195472904349501	11.5753351903284	-1.19915011609304	0.239325636033936	0.484609527035175	-2.95343977777888	0
AY702976	1024	cyclin dependent kinase 8	CDK8	ENSG00000132964	0.0522482684386585	11.7963391839155	0.304360700607598	0.762835266879403	0.884984163354134	-3.59214649562859	0
BC004130	10241	calcium binding and coiled-coil domain 2	CALCOCO2	ENSG00000136436	0.592021827929903	11.9787772222624	3.83988245749781	0.000551776221104881	0.00985257383625307	2.18924066056901	1
BC065725	10244	Rab9 effector protein with kelch motifs	RABEPK	ENSG00000136933	-0.0756365567588588	12.1081941880386	-0.331644025810624	0.742333129422732	0.871180673124318	-3.58372832010249	0
BC010142	10245	translocase of inner mitochondrial membrane 17B	TIMM17B	ENSG00000126768	-0.315956826098841	10.8246267534439	-2.00012058898037	0.0540856262653523	0.200292826666065	-1.80924889253491	0
BC001430	10248	POP7 homolog, ribonuclease P/MRP subunit	POP7	ENSG00000172336	-0.287385635332216	11.8026336536754	-1.9266122371925	0.0630016894532277	0.219421991170323	-1.9337158826288	0
NM_001261	1025	cyclin dependent kinase 9	CDK9	ENSG00000136807	-0.0599177774889323	12.7329587093771	-0.54033526191486	0.592729007783842	0.781405018088003	-3.49573667979222	0
NM_005839	10250	serine and arginine repetitive matrix 1	SRRM1	ENSG00000133226	-0.0151655991522972	11.1023690349717	-0.105842387649518	0.916372013376078	0.963451141750199	-3.63171691103384	0
BC028740	10254	signal transducing adaptor molecule 2	STAM2	ENSG00000115145	0.0183966240346614	12.5305501092276	0.166980633466642	0.868442191205848	0.938980480784081	-3.6236029825895	0
AF541977	10257	ATP binding cassette subfamily C member 4	ABCC4	ENSG00000125257	-1.12631254073733	11.613177057136	-2.60897068406943	0.0137221742799751	0.0835891805290326	-0.652048262398094	0
NM_078467	1026	cyclin dependent kinase inhibitor 1A	CDKN1A	ENSG00000124762	-0.114122609896921	14.1807230244404	-0.63133215997806	0.532333870837977	0.743130677160759	-3.44442721763233	0
BC041706	10260	DENN domain containing 4A	DENND4A	ENSG00000174485	0.0327211987273568	11.3571914527806	0.164907711438765	0.870060068365687	0.939819438244725	-3.62393756024646	0
